Area,Bedrooms,Bathrooms,Stories,Parking,Age,City,Furnishing,Main Road,Guest Room,Basement,Water Supply,Air Conditioning,Preferred Tenant,Locality Rating,Price,Month,Quarter,Month_sin,Month_cos,Year
4143,4,2,1,1,38,Hyderabad,Furnished,No,Yes,No,Borewell,No,Bachelor,9,1192850,12,4,-2.4492935982947064e-16,1.0,2013
1895,3,2,2,1,48,Kolkata,Unfurnished,No,No,Yes,Corporation,No,Family,8,985545,1,1,0.4999999999999999,0.8660254037844386,2014
3704,2,3,1,0,5,Hyderabad,Furnished,No,Yes,No,Corporation,No,Bachelor,3,965897,2,1,0.8660254037844385,0.5000000000000001,2015
4163,1,2,1,1,39,Hyderabad,Semi-Furnished,Yes,Yes,Yes,Corporation,No,Company,1,944900,3,1,1.0,6.123233995736766e-17,2016
5632,5,2,1,1,11,Mumbai,Semi-Furnished,No,Yes,No,Both,No,Family,9,1621538,4,2,0.8660254037844387,-0.4999999999999997,2017
2253,5,2,1,1,13,Bangalore,Unfurnished,Yes,Yes,Yes,Borewell,No,Family,10,1467851,5,2,0.4999999999999999,-0.8660254037844386,2018
5059,1,3,2,2,43,Hyderabad,Semi-Furnished,Yes,Yes,No,Both,Yes,Company,1,1282134,6,2,1.2246467991473532e-16,-1.0,2019
1691,1,3,3,1,9,Delhi,Furnished,No,No,Yes,Borewell,No,Family,3,946936,7,3,-0.4999999999999997,-0.8660254037844387,2020
3981,2,3,3,0,19,Kolkata,Semi-Furnished,No,No,Yes,Corporation,Yes,Company,6,1261209,8,3,-0.8660254037844383,-0.5000000000000003,2021
3857,3,3,3,0,14,Pune,Semi-Furnished,Yes,Yes,No,Both,Yes,Company,6,1628479,9,3,-1.0,-1.8369701987210297e-16,2022
2036,5,1,3,1,30,Mumbai,Furnished,No,No,No,Borewell,Yes,Family,10,1687338,10,4,-0.8660254037844385,0.5,2023
4096,2,2,3,0,6,Kolkata,Unfurnished,Yes,No,No,Corporation,Yes,Company,4,954742,11,4,-0.5000000000000003,0.8660254037844383,2024
3399,3,3,3,2,40,Delhi,Unfurnished,No,No,Yes,Borewell,No,Company,2,1004300,12,4,-2.4492935982947064e-16,1.0,2025
3552,2,2,2,1,9,Delhi,Semi-Furnished,No,Yes,Yes,Borewell,Yes,Company,10,1220586,1,1,0.4999999999999999,0.8660254037844386,2010
1098,5,2,1,0,9,Hyderabad,Furnished,Yes,Yes,Yes,Corporation,Yes,Family,6,1589161,2,1,0.8660254037844385,0.5000000000000001,2011
2560,1,1,3,0,47,Delhi,Unfurnished,Yes,No,Yes,Both,No,Company,10,1005332,3,1,1.0,6.123233995736766e-17,2012
4497,1,3,2,1,38,Bangalore,Unfurnished,No,Yes,No,Corporation,Yes,Bachelor,5,954113,4,2,0.8660254037844387,-0.4999999999999997,2013
5137,3,3,3,0,27,Delhi,Semi-Furnished,No,Yes,No,Both,No,Bachelor,6,1443816,5,2,0.4999999999999999,-0.8660254037844386,2014
1254,4,2,3,1,29,Hyderabad,Furnished,No,No,Yes,Borewell,No,Company,7,1606904,6,2,1.2246467991473532e-16,-1.0,2015
3874,3,3,1,0,36,Kolkata,Unfurnished,Yes,Yes,No,Borewell,No,Bachelor,9,1240736,7,3,-0.4999999999999997,-0.8660254037844387,2016
5649,4,2,1,2,2,Delhi,Semi-Furnished,No,Yes,No,Borewell,No,Family,7,1709165,8,3,-0.8660254037844383,-0.5000000000000003,2017
5572,2,2,1,0,49,Mumbai,Semi-Furnished,No,Yes,No,Both,Yes,Company,4,1230628,9,3,-1.0,-1.8369701987210297e-16,2018
2107,2,1,3,0,42,Pune,Semi-Furnished,No,Yes,No,Corporation,No,Family,10,836890,10,4,-0.8660254037844385,0.5,2019
3177,5,1,3,1,14,Mumbai,Semi-Furnished,No,Yes,Yes,Both,Yes,Bachelor,5,1521122,11,4,-0.5000000000000003,0.8660254037844383,2020
2133,4,1,3,0,20,Mumbai,Unfurnished,Yes,No,No,Borewell,Yes,Bachelor,6,1183193,12,4,-2.4492935982947064e-16,1.0,2021
5935,5,2,1,1,36,Kolkata,Furnished,Yes,Yes,No,Borewell,No,Bachelor,9,1687720,1,1,0.4999999999999999,0.8660254037844386,2022
5331,1,3,2,2,11,Chennai,Semi-Furnished,Yes,Yes,No,Corporation,Yes,Bachelor,5,1520809,2,1,0.8660254037844385,0.5000000000000001,2023
3910,4,1,3,1,3,Pune,Semi-Furnished,No,No,Yes,Both,No,Family,5,1391402,3,1,1.0,6.123233995736766e-17,2024
602,3,3,3,1,46,Mumbai,Unfurnished,No,No,No,Borewell,Yes,Company,7,706689,4,2,0.8660254037844387,-0.4999999999999997,2025
3655,1,1,3,0,8,Mumbai,Semi-Furnished,No,Yes,Yes,Both,Yes,Family,2,780373,5,2,0.4999999999999999,-0.8660254037844386,2010
4618,1,1,2,2,38,Chennai,Semi-Furnished,Yes,No,Yes,Both,Yes,Company,3,731972,6,2,1.2246467991473532e-16,-1.0,2011
4896,3,2,3,1,41,Kolkata,Furnished,Yes,Yes,No,Corporation,Yes,Bachelor,2,1508564,7,3,-0.4999999999999997,-0.8660254037844387,2012
1166,1,1,2,0,27,Pune,Semi-Furnished,Yes,No,No,Corporation,No,Bachelor,10,765533,8,3,-0.8660254037844383,-0.5000000000000003,2013
4789,4,1,3,0,22,Mumbai,Unfurnished,Yes,Yes,Yes,Borewell,No,Bachelor,10,1456823,9,3,-1.0,-1.8369701987210297e-16,2014
2727,5,2,2,1,44,Hyderabad,Furnished,No,No,Yes,Corporation,Yes,Bachelor,2,1293780,10,4,-0.8660254037844385,0.5,2015
3331,1,3,3,0,39,Kolkata,Unfurnished,Yes,Yes,Yes,Both,Yes,Family,3,1182481,11,4,-0.5000000000000003,0.8660254037844383,2016
597,4,1,1,1,43,Pune,Furnished,Yes,No,Yes,Corporation,Yes,Company,6,1258759,12,4,-2.4492935982947064e-16,1.0,2017
2330,2,2,1,1,21,Mumbai,Furnished,No,Yes,No,Both,Yes,Company,5,900027,1,1,0.4999999999999999,0.8660254037844386,2018
3982,4,1,1,1,23,Mumbai,Semi-Furnished,Yes,Yes,Yes,Borewell,No,Bachelor,5,1034514,2,1,0.8660254037844385,0.5000000000000001,2019
1008,5,2,1,2,25,Chennai,Semi-Furnished,No,Yes,No,Both,Yes,Family,2,1302960,3,1,1.0,6.123233995736766e-17,2020
3672,4,3,3,1,29,Pune,Semi-Furnished,No,No,No,Corporation,Yes,Bachelor,2,1725587,4,2,0.8660254037844387,-0.4999999999999997,2021
1547,3,3,1,0,32,Hyderabad,Unfurnished,No,No,Yes,Corporation,Yes,Company,1,1169781,5,2,0.4999999999999999,-0.8660254037844386,2022
4682,5,2,2,2,15,Kolkata,Semi-Furnished,No,Yes,No,Borewell,No,Company,3,1622930,6,2,1.2246467991473532e-16,-1.0,2023
3797,2,2,1,0,21,Delhi,Semi-Furnished,No,Yes,Yes,Corporation,Yes,Family,7,1006820,7,3,-0.4999999999999997,-0.8660254037844387,2024
2911,3,2,1,2,48,Bangalore,Furnished,Yes,Yes,Yes,Borewell,No,Company,5,1395686,8,3,-0.8660254037844383,-0.5000000000000003,2025
2194,4,3,1,2,49,Hyderabad,Semi-Furnished,Yes,Yes,Yes,Borewell,No,Family,7,1330276,9,3,-1.0,-1.8369701987210297e-16,2010
1059,5,1,3,2,42,Delhi,Semi-Furnished,No,No,No,Corporation,Yes,Bachelor,9,1315413,10,4,-0.8660254037844385,0.5,2011
3211,2,3,1,2,17,Hyderabad,Semi-Furnished,Yes,No,No,Both,Yes,Bachelor,6,925564,11,4,-0.5000000000000003,0.8660254037844383,2012
1769,3,2,2,0,6,Pune,Semi-Furnished,No,No,Yes,Borewell,Yes,Family,2,1072497,12,4,-2.4492935982947064e-16,1.0,2013
2386,2,2,1,1,49,Delhi,Furnished,Yes,Yes,No,Both,No,Bachelor,1,825179,1,1,0.4999999999999999,0.8660254037844386,2014
546,4,3,1,0,25,Pune,Semi-Furnished,Yes,Yes,No,Corporation,No,Family,1,1049724,2,1,0.8660254037844385,0.5000000000000001,2015
3619,2,2,1,1,7,Delhi,Furnished,Yes,No,No,Both,Yes,Bachelor,10,931736,3,1,1.0,6.123233995736766e-17,2016
3311,1,3,2,0,5,Hyderabad,Unfurnished,Yes,No,No,Both,No,Bachelor,9,996634,4,2,0.8660254037844387,-0.4999999999999997,2017
2134,3,2,1,2,29,Chennai,Semi-Furnished,Yes,No,No,Both,Yes,Company,6,829871,5,2,0.4999999999999999,-0.8660254037844386,2018
2243,2,1,2,2,38,Hyderabad,Semi-Furnished,Yes,No,Yes,Both,Yes,Company,6,1260771,6,2,1.2246467991473532e-16,-1.0,2019
888,4,1,2,1,22,Pune,Semi-Furnished,Yes,Yes,No,Corporation,Yes,Family,4,1268563,7,3,-0.4999999999999997,-0.8660254037844387,2020
3376,4,2,1,1,31,Hyderabad,Furnished,No,Yes,No,Corporation,Yes,Bachelor,2,1274260,8,3,-0.8660254037844383,-0.5000000000000003,2021
2359,2,3,2,0,21,Delhi,Semi-Furnished,No,Yes,Yes,Both,Yes,Bachelor,10,1344447,9,3,-1.0,-1.8369701987210297e-16,2022
2785,4,1,3,1,41,Bangalore,Semi-Furnished,No,No,No,Corporation,Yes,Bachelor,3,1078888,10,4,-0.8660254037844385,0.5,2023
3319,5,3,1,0,42,Delhi,Unfurnished,Yes,Yes,No,Corporation,No,Company,3,1266996,11,4,-0.5000000000000003,0.8660254037844383,2024
5136,5,2,1,1,44,Mumbai,Furnished,Yes,No,No,Borewell,No,Family,8,1651376,12,4,-2.4492935982947064e-16,1.0,2025
2202,5,3,2,1,8,Hyderabad,Furnished,No,No,Yes,Corporation,No,Family,6,1065976,1,1,0.4999999999999999,0.8660254037844386,2010
5934,1,1,2,1,30,Kolkata,Unfurnished,No,No,No,Both,Yes,Family,7,923956,2,1,0.8660254037844385,0.5000000000000001,2011
4461,2,3,1,2,6,Hyderabad,Furnished,Yes,No,No,Corporation,Yes,Bachelor,9,1465263,3,1,1.0,6.123233995736766e-17,2012
3769,1,3,3,2,8,Chennai,Semi-Furnished,No,No,Yes,Corporation,Yes,Family,1,1194695,4,2,0.8660254037844387,-0.4999999999999997,2013
662,4,2,2,0,12,Pune,Semi-Furnished,No,Yes,Yes,Corporation,No,Company,2,1280285,5,2,0.4999999999999999,-0.8660254037844386,2014
1023,1,2,2,1,2,Kolkata,Unfurnished,No,Yes,No,Corporation,Yes,Company,9,759794,6,2,1.2246467991473532e-16,-1.0,2015
1416,4,2,3,0,34,Delhi,Furnished,No,Yes,Yes,Borewell,No,Family,5,1190786,7,3,-0.4999999999999997,-0.8660254037844387,2016
4043,4,1,3,1,32,Chennai,Furnished,Yes,No,Yes,Both,Yes,Bachelor,4,1207199,8,3,-0.8660254037844383,-0.5000000000000003,2017
5376,3,1,1,2,20,Hyderabad,Furnished,No,Yes,Yes,Both,No,Company,1,1459102,9,3,-1.0,-1.8369701987210297e-16,2018
2449,5,2,3,2,30,Delhi,Unfurnished,No,No,No,Corporation,Yes,Company,9,1504996,10,4,-0.8660254037844385,0.5,2019
5823,4,2,1,1,33,Delhi,Semi-Furnished,No,Yes,No,Corporation,Yes,Bachelor,9,1464118,11,4,-0.5000000000000003,0.8660254037844383,2020
4123,3,1,3,1,31,Mumbai,Unfurnished,No,No,Yes,Borewell,No,Bachelor,4,1073007,12,4,-2.4492935982947064e-16,1.0,2021
4948,5,1,2,2,34,Mumbai,Semi-Furnished,Yes,No,Yes,Corporation,No,Family,9,1681315,1,1,0.4999999999999999,0.8660254037844386,2022
3508,4,1,1,2,14,Bangalore,Unfurnished,No,Yes,Yes,Borewell,No,Company,10,1331584,2,1,0.8660254037844385,0.5000000000000001,2023
5679,4,1,1,0,31,Mumbai,Semi-Furnished,No,No,Yes,Both,Yes,Company,1,1581422,3,1,1.0,6.123233995736766e-17,2024
4490,1,2,1,2,5,Pune,Furnished,No,Yes,No,Both,No,Family,5,1159990,4,2,0.8660254037844387,-0.4999999999999997,2025
2456,1,1,3,1,44,Kolkata,Furnished,No,Yes,Yes,Borewell,No,Family,1,801573,5,2,0.4999999999999999,-0.8660254037844386,2010
3570,5,2,2,0,20,Delhi,Furnished,No,Yes,No,Both,Yes,Company,4,1429996,6,2,1.2246467991473532e-16,-1.0,2011
2082,4,3,1,1,32,Mumbai,Unfurnished,Yes,No,Yes,Corporation,Yes,Company,5,1208006,7,3,-0.4999999999999997,-0.8660254037844387,2012
2655,2,3,1,0,31,Bangalore,Unfurnished,No,No,No,Corporation,No,Bachelor,3,537524,8,3,-0.8660254037844383,-0.5000000000000003,2013
1554,1,1,1,1,18,Hyderabad,Unfurnished,No,No,No,Borewell,Yes,Bachelor,2,572219,9,3,-1.0,-1.8369701987210297e-16,2014
4899,5,3,1,2,32,Kolkata,Furnished,Yes,No,Yes,Both,No,Company,6,1813460,10,4,-0.8660254037844385,0.5,2015
3591,4,3,2,1,27,Mumbai,Semi-Furnished,No,Yes,No,Both,No,Company,3,1262955,11,4,-0.5000000000000003,0.8660254037844383,2016
2096,4,3,3,0,30,Delhi,Furnished,Yes,No,No,Borewell,No,Bachelor,10,1349652,12,4,-2.4492935982947064e-16,1.0,2017
4391,2,1,2,1,20,Hyderabad,Furnished,No,Yes,No,Borewell,Yes,Family,1,1350851,1,1,0.4999999999999999,0.8660254037844386,2018
5123,5,1,1,0,33,Pune,Semi-Furnished,Yes,Yes,Yes,Both,No,Family,5,1143907,2,1,0.8660254037844385,0.5000000000000001,2019
5082,4,3,2,1,14,Delhi,Semi-Furnished,Yes,No,No,Borewell,No,Company,2,1123747,3,1,1.0,6.123233995736766e-17,2020
2048,1,2,1,2,13,Hyderabad,Semi-Furnished,No,No,No,Corporation,Yes,Company,2,670444,4,2,0.8660254037844387,-0.4999999999999997,2021
5939,2,3,3,2,18,Pune,Semi-Furnished,Yes,Yes,Yes,Both,No,Bachelor,4,1298275,5,2,0.4999999999999999,-0.8660254037844386,2022
1845,5,1,3,1,42,Pune,Furnished,No,No,Yes,Borewell,No,Company,4,1375633,6,2,1.2246467991473532e-16,-1.0,2023
4599,2,1,3,1,14,Kolkata,Unfurnished,Yes,Yes,No,Borewell,No,Family,4,1030834,7,3,-0.4999999999999997,-0.8660254037844387,2024
4323,1,1,1,1,5,Delhi,Furnished,Yes,No,No,Borewell,Yes,Bachelor,7,1018926,8,3,-0.8660254037844383,-0.5000000000000003,2025
653,5,3,2,0,8,Mumbai,Semi-Furnished,No,No,Yes,Both,No,Bachelor,1,1370120,9,3,-1.0,-1.8369701987210297e-16,2010
3583,2,2,3,1,36,Mumbai,Unfurnished,Yes,Yes,Yes,Corporation,Yes,Family,8,1197279,10,4,-0.8660254037844385,0.5,2011
2957,3,1,1,1,19,Bangalore,Unfurnished,No,Yes,No,Corporation,Yes,Family,10,1225183,11,4,-0.5000000000000003,0.8660254037844383,2012
5992,1,1,1,0,33,Hyderabad,Furnished,Yes,Yes,No,Both,No,Bachelor,9,1266718,12,4,-2.4492935982947064e-16,1.0,2013
498,1,3,2,2,37,Bangalore,Furnished,Yes,No,Yes,Borewell,No,Company,10,1036030,1,1,0.4999999999999999,0.8660254037844386,2014
2600,1,2,3,1,25,Chennai,Furnished,No,No,Yes,Both,Yes,Family,6,1249053,2,1,0.8660254037844385,0.5000000000000001,2015
3361,3,3,1,1,17,Mumbai,Unfurnished,No,No,No,Both,No,Bachelor,4,999887,3,1,1.0,6.123233995736766e-17,2016
5373,3,1,2,2,27,Hyderabad,Unfurnished,Yes,Yes,No,Borewell,No,Company,6,1400494,4,2,0.8660254037844387,-0.4999999999999997,2017
4833,4,2,3,2,8,Kolkata,Unfurnished,No,Yes,Yes,Both,Yes,Company,10,1482256,5,2,0.4999999999999999,-0.8660254037844386,2018
4177,2,2,2,0,31,Bangalore,Semi-Furnished,No,No,No,Corporation,No,Bachelor,7,757293,6,2,1.2246467991473532e-16,-1.0,2019
3269,4,1,2,1,5,Kolkata,Semi-Furnished,Yes,Yes,No,Both,No,Family,6,1239949,7,3,-0.4999999999999997,-0.8660254037844387,2020
3634,2,2,1,1,13,Kolkata,Furnished,Yes,No,No,Borewell,Yes,Company,1,955201,8,3,-0.8660254037844383,-0.5000000000000003,2021
4191,3,2,1,0,27,Kolkata,Unfurnished,No,Yes,No,Both,No,Family,5,913453,9,3,-1.0,-1.8369701987210297e-16,2022
1356,3,3,1,2,23,Bangalore,Furnished,Yes,No,Yes,Corporation,Yes,Bachelor,8,1363931,10,4,-0.8660254037844385,0.5,2023
4467,4,1,2,0,12,Chennai,Unfurnished,No,No,Yes,Both,Yes,Family,8,1388022,11,4,-0.5000000000000003,0.8660254037844383,2024
560,5,1,1,2,42,Pune,Furnished,No,No,No,Both,No,Company,10,1169450,12,4,-2.4492935982947064e-16,1.0,2025
4893,4,1,2,0,11,Pune,Semi-Furnished,No,Yes,No,Both,Yes,Bachelor,9,1303500,1,1,0.4999999999999999,0.8660254037844386,2010
1700,2,1,2,2,18,Bangalore,Unfurnished,No,Yes,No,Both,No,Company,4,792272,2,1,0.8660254037844385,0.5000000000000001,2011
5311,4,1,1,0,20,Pune,Semi-Furnished,No,No,No,Borewell,No,Company,10,1103288,3,1,1.0,6.123233995736766e-17,2012
4387,1,2,3,2,26,Delhi,Unfurnished,No,No,Yes,Corporation,Yes,Bachelor,6,1024119,4,2,0.8660254037844387,-0.4999999999999997,2013
1927,2,3,3,2,18,Pune,Furnished,Yes,No,No,Corporation,Yes,Bachelor,7,1176667,5,2,0.4999999999999999,-0.8660254037844386,2014
5911,2,1,3,2,23,Mumbai,Unfurnished,No,No,No,Corporation,Yes,Family,5,1240581,6,2,1.2246467991473532e-16,-1.0,2015
5654,5,3,2,2,25,Bangalore,Semi-Furnished,Yes,No,Yes,Both,Yes,Bachelor,8,1816434,7,3,-0.4999999999999997,-0.8660254037844387,2016
1618,3,3,2,2,44,Pune,Unfurnished,No,No,Yes,Corporation,Yes,Family,3,1306021,8,3,-0.8660254037844383,-0.5000000000000003,2017
4896,2,2,2,1,27,Bangalore,Furnished,Yes,Yes,No,Borewell,Yes,Bachelor,8,1206150,9,3,-1.0,-1.8369701987210297e-16,2018
5135,3,1,1,2,45,Chennai,Unfurnished,Yes,Yes,Yes,Both,No,Company,5,1079287,10,4,-0.8660254037844385,0.5,2019
3504,4,2,2,1,17,Delhi,Semi-Furnished,Yes,Yes,Yes,Both,No,Family,1,1596676,11,4,-0.5000000000000003,0.8660254037844383,2020
3135,1,1,1,2,43,Bangalore,Furnished,No,Yes,No,Corporation,Yes,Bachelor,6,842658,12,4,-2.4492935982947064e-16,1.0,2021
4955,5,2,1,1,35,Mumbai,Semi-Furnished,Yes,No,No,Both,No,Family,2,1309320,1,1,0.4999999999999999,0.8660254037844386,2022
1354,3,3,3,1,41,Pune,Unfurnished,Yes,No,Yes,Both,Yes,Family,7,1107363,2,1,0.8660254037844385,0.5000000000000001,2023
4965,2,1,3,0,28,Mumbai,Semi-Furnished,No,No,No,Corporation,Yes,Family,9,983635,3,1,1.0,6.123233995736766e-17,2024
3846,3,3,3,2,16,Pune,Unfurnished,Yes,Yes,Yes,Borewell,No,Company,3,1658856,4,2,0.8660254037844387,-0.4999999999999997,2025
1445,2,3,1,0,3,Bangalore,Furnished,Yes,Yes,Yes,Borewell,No,Bachelor,10,1197855,5,2,0.4999999999999999,-0.8660254037844386,2010
2093,3,2,1,0,43,Kolkata,Semi-Furnished,No,No,Yes,Corporation,Yes,Bachelor,4,1001131,6,2,1.2246467991473532e-16,-1.0,2011
3836,2,1,1,2,44,Pune,Semi-Furnished,Yes,Yes,No,Borewell,Yes,Family,4,829712,7,3,-0.4999999999999997,-0.8660254037844387,2012
962,4,3,2,0,28,Kolkata,Unfurnished,Yes,Yes,No,Borewell,Yes,Bachelor,4,1269531,8,3,-0.8660254037844383,-0.5000000000000003,2013
2885,2,2,1,2,3,Delhi,Semi-Furnished,No,No,Yes,Borewell,No,Company,3,1162213,9,3,-1.0,-1.8369701987210297e-16,2014
3754,2,1,3,0,9,Mumbai,Semi-Furnished,Yes,No,Yes,Both,Yes,Family,5,1324161,10,4,-0.8660254037844385,0.5,2015
625,1,1,3,2,24,Kolkata,Furnished,Yes,No,No,Both,Yes,Company,9,1171749,11,4,-0.5000000000000003,0.8660254037844383,2016
5293,2,3,1,2,30,Mumbai,Unfurnished,Yes,Yes,Yes,Both,No,Company,8,1143157,12,4,-2.4492935982947064e-16,1.0,2017
1359,1,1,1,2,2,Pune,Unfurnished,Yes,No,Yes,Borewell,No,Bachelor,10,845508,1,1,0.4999999999999999,0.8660254037844386,2018
4948,5,3,3,1,46,Pune,Furnished,No,No,No,Both,No,Bachelor,2,1698017,2,1,0.8660254037844385,0.5000000000000001,2019
3467,1,1,1,0,1,Delhi,Furnished,No,No,No,Borewell,Yes,Family,9,657353,3,1,1.0,6.123233995736766e-17,2020
1215,4,2,3,1,24,Pune,Unfurnished,No,Yes,No,Corporation,Yes,Company,10,1198708,4,2,0.8660254037844387,-0.4999999999999997,2021
5154,1,3,2,0,48,Delhi,Furnished,No,Yes,No,Borewell,No,Bachelor,2,1170463,5,2,0.4999999999999999,-0.8660254037844386,2022
5042,5,3,3,0,5,Kolkata,Furnished,Yes,No,Yes,Both,Yes,Family,7,2016426,6,2,1.2246467991473532e-16,-1.0,2023
5711,4,1,2,0,25,Pune,Furnished,No,No,No,Borewell,Yes,Family,5,1152872,7,3,-0.4999999999999997,-0.8660254037844387,2024
3520,3,1,1,1,7,Bangalore,Unfurnished,No,Yes,No,Both,No,Bachelor,7,1119953,8,3,-0.8660254037844383,-0.5000000000000003,2025
416,3,3,1,0,34,Hyderabad,Furnished,Yes,Yes,Yes,Both,No,Company,5,1098255,9,3,-1.0,-1.8369701987210297e-16,2010
1643,1,1,2,1,26,Chennai,Semi-Furnished,Yes,No,Yes,Corporation,Yes,Family,6,1006731,10,4,-0.8660254037844385,0.5,2011
2605,1,2,1,2,24,Hyderabad,Semi-Furnished,Yes,Yes,Yes,Corporation,No,Bachelor,8,935121,11,4,-0.5000000000000003,0.8660254037844383,2012
2924,5,1,2,0,17,Hyderabad,Unfurnished,No,No,No,Both,No,Family,1,1116717,12,4,-2.4492935982947064e-16,1.0,2013
1469,5,2,1,0,0,Mumbai,Furnished,Yes,No,Yes,Borewell,Yes,Bachelor,1,1434714,1,1,0.4999999999999999,0.8660254037844386,2014
3844,2,2,3,2,47,Delhi,Semi-Furnished,Yes,Yes,No,Corporation,Yes,Family,5,1297439,2,1,0.8660254037844385,0.5000000000000001,2015
2965,5,2,1,2,38,Mumbai,Unfurnished,Yes,No,Yes,Corporation,Yes,Company,1,1333562,3,1,1.0,6.123233995736766e-17,2016
1460,2,2,3,0,2,Kolkata,Semi-Furnished,No,No,No,Both,Yes,Family,3,887321,4,2,0.8660254037844387,-0.4999999999999997,2017
2727,4,2,3,2,3,Chennai,Furnished,No,Yes,Yes,Borewell,Yes,Bachelor,10,1996865,5,2,0.4999999999999999,-0.8660254037844386,2018
3820,1,1,2,1,40,Kolkata,Unfurnished,No,No,No,Corporation,Yes,Bachelor,9,871159,6,2,1.2246467991473532e-16,-1.0,2019
701,4,2,1,1,36,Bangalore,Semi-Furnished,No,Yes,No,Corporation,No,Bachelor,7,939756,7,3,-0.4999999999999997,-0.8660254037844387,2020
4676,5,1,2,0,14,Chennai,Unfurnished,No,No,Yes,Borewell,No,Company,6,1162186,8,3,-0.8660254037844383,-0.5000000000000003,2021
1006,4,2,1,1,7,Mumbai,Semi-Furnished,No,No,Yes,Corporation,No,Bachelor,8,1158875,9,3,-1.0,-1.8369701987210297e-16,2022
3570,4,3,3,1,37,Pune,Semi-Furnished,No,Yes,No,Borewell,Yes,Bachelor,8,1731699,10,4,-0.8660254037844385,0.5,2023
1099,4,2,3,0,49,Pune,Furnished,Yes,Yes,Yes,Both,Yes,Company,6,1212065,11,4,-0.5000000000000003,0.8660254037844383,2024
5488,5,3,1,2,18,Mumbai,Furnished,Yes,Yes,No,Corporation,Yes,Bachelor,4,2109429,12,4,-2.4492935982947064e-16,1.0,2025
1539,4,2,1,0,46,Kolkata,Semi-Furnished,Yes,Yes,No,Both,Yes,Bachelor,4,1179641,1,1,0.4999999999999999,0.8660254037844386,2010
590,2,2,2,1,25,Mumbai,Unfurnished,No,Yes,No,Borewell,Yes,Company,4,957868,2,1,0.8660254037844385,0.5000000000000001,2011
2700,5,2,1,0,38,Mumbai,Unfurnished,No,Yes,Yes,Both,No,Family,6,1170421,3,1,1.0,6.123233995736766e-17,2012
1380,4,3,1,0,9,Hyderabad,Furnished,Yes,No,No,Both,Yes,Bachelor,1,1222188,4,2,0.8660254037844387,-0.4999999999999997,2013
3375,5,3,1,1,37,Bangalore,Semi-Furnished,Yes,Yes,No,Both,No,Family,2,1374757,5,2,0.4999999999999999,-0.8660254037844386,2014
1584,3,2,2,1,13,Pune,Furnished,No,No,No,Borewell,Yes,Company,6,1368209,6,2,1.2246467991473532e-16,-1.0,2015
3727,2,1,1,0,48,Hyderabad,Semi-Furnished,No,Yes,No,Borewell,No,Bachelor,1,720430,7,3,-0.4999999999999997,-0.8660254037844387,2016
3794,4,2,3,1,40,Mumbai,Semi-Furnished,No,No,Yes,Borewell,No,Bachelor,9,1552697,8,3,-0.8660254037844383,-0.5000000000000003,2017
527,3,3,2,1,18,Delhi,Furnished,No,No,Yes,Borewell,No,Company,6,1109542,9,3,-1.0,-1.8369701987210297e-16,2018
2465,3,2,2,1,29,Hyderabad,Unfurnished,No,Yes,No,Borewell,No,Bachelor,7,1103746,10,4,-0.8660254037844385,0.5,2019
2216,5,3,3,1,4,Mumbai,Furnished,No,No,Yes,Corporation,No,Family,1,1396371,11,4,-0.5000000000000003,0.8660254037844383,2020
969,3,3,3,1,30,Pune,Semi-Furnished,No,No,Yes,Corporation,No,Family,8,1415619,12,4,-2.4492935982947064e-16,1.0,2021
5842,2,3,3,1,6,Mumbai,Furnished,No,No,No,Corporation,No,Company,5,1286457,1,1,0.4999999999999999,0.8660254037844386,2022
2295,2,2,1,2,18,Bangalore,Unfurnished,Yes,Yes,Yes,Both,Yes,Bachelor,5,1051953,2,1,0.8660254037844385,0.5000000000000001,2023
3133,1,3,3,0,30,Kolkata,Unfurnished,No,Yes,Yes,Both,Yes,Bachelor,6,1045735,3,1,1.0,6.123233995736766e-17,2024
4263,2,3,1,1,38,Chennai,Semi-Furnished,No,No,Yes,Borewell,No,Company,7,1065687,4,2,0.8660254037844387,-0.4999999999999997,2025
5121,3,2,2,0,23,Hyderabad,Furnished,No,Yes,Yes,Borewell,Yes,Family,7,1571134,5,2,0.4999999999999999,-0.8660254037844386,2010
4414,2,3,2,2,33,Hyderabad,Unfurnished,Yes,Yes,Yes,Corporation,Yes,Family,5,1327841,6,2,1.2246467991473532e-16,-1.0,2011
3301,5,2,3,1,22,Hyderabad,Furnished,Yes,No,Yes,Borewell,No,Company,1,1724148,7,3,-0.4999999999999997,-0.8660254037844387,2012
2086,1,3,1,0,47,Mumbai,Unfurnished,No,No,No,Both,Yes,Bachelor,9,681888,8,3,-0.8660254037844383,-0.5000000000000003,2013
3409,3,1,3,1,44,Bangalore,Semi-Furnished,Yes,Yes,Yes,Borewell,No,Family,6,1273946,9,3,-1.0,-1.8369701987210297e-16,2014
554,1,1,3,1,39,Mumbai,Semi-Furnished,Yes,Yes,No,Corporation,Yes,Bachelor,9,848372,10,4,-0.8660254037844385,0.5,2015
2937,3,3,1,1,5,Mumbai,Furnished,Yes,Yes,No,Borewell,No,Family,4,1351865,11,4,-0.5000000000000003,0.8660254037844383,2016
1809,5,1,3,1,37,Kolkata,Semi-Furnished,No,No,No,Both,Yes,Bachelor,2,1270647,12,4,-2.4492935982947064e-16,1.0,2017
